transaction_id,user_id,timestamp,amount,merchant,category,is_fraud
TXN_D0C005A7,USR_0F5B77F63B7D,2024-06-08 16:21:44,950.09,Zalora PH,ecommerce,0
TXN_7E03F559,USR_16CDADCEB90F,2024-06-07 17:11:16,662.75,YouTube Premium,entertainment,0
TXN_D4131322,USR_47E7DE1DE957,2024-06-13 16:02:56,101.67,Uniqlo,retail,0
TXN_F728D525,USR_DF4D920CAA28,2024-06-22 15:35:29,936.15,Palawan Pawnshop,remittance,0
TXN_6ABCEEC1,USR_152C43F9FF1D,2024-06-29 15:50:14,278.36,Caltex,fuel,0
TXN_D5A1F821,USR_CAE4AD0DEFE5,2024-06-22 15:11:55,248.74,Caltex,fuel,0
TXN_B132A008,USR_6F7033CDB1AC,2024-06-18 07:56:19,179.27,Watsons,pharmacy,0
TXN_D8B809C8,USR_3D23BD56CB6A,2024-06-12 10:00:49,127.14,McDonald's,food,0
TXN_68EB1E6D,USR_7C3D543AA8DE,2024-06-09 09:29:20,579.52,Maynilad,bills,0
TXN_DDD0344E,USR_0BBD748BA9A7,2024-06-04 07:52:19,266.7,Shell,fuel,0
TXN_22A869EE,USR_0790A410BB92,2024-06-19 21:10:46,1101.13,Seaoil,fuel,0
TXN_D79C72A0,USR_3E3FD02C8D3A,2024-06-19 19:52:31,1139.66,SM Supermarket,grocery,0
TXN_0B2E3C95,USR_51316B7BE123,2024-06-23 17:43:38,212.79,Angkas,transport,0
TXN_40D8B3DD,USR_0929772F97BF,2024-06-16 13:08:54,746.84,YouTube Premium,entertainment,0
TXN_37D6E008,USR_19FA89A8FCA0,2024-06-02 15:51:20,150.85,JoyRide,transport,0
TXN_349C945C,USR_4C6114878CF5,2024-06-12 16:14:44,42.56,YouTube Premium,entertainment,0
TXN_45CC01B6,USR_88999415F9E3,2024-06-23 15:55:18,1404.05,Robinsons Supermarket,grocery,0
TXN_1769235E,USR_6DABDC77BB0E,2024-06-19 01:35:55,577.58,Bench,retail,0
TXN_F3C1C744,USR_A91C309FB840,2024-06-30 17:25:39,113.88,Lazada,ecommerce,0
TXN_FE35E08A,USR_80E0391C3B4D,2024-06-24 11:11:28,1927.38,Shopee,ecommerce,0
TXN_E529B84B,USR_79412C2B7B7D,2024-06-13 16:26:34,177.86,Netflix PH,entertainment,0
TXN_9241D36C,USR_164F184E0482,2024-06-24 09:56:39,515.57,Spotify PH,entertainment,0
TXN_D49D2B8B,USR_3523045F98F5,2024-06-23 13:14:02,446.28,Watsons,pharmacy,0
TXN_79E6A2B6,USR_4E04DDC8638F,2024-06-15 10:05:22,313.24,Palawan Pawnshop,remittance,0
TXN_F760A2E5,USR_07D21DD000EE,2024-06-26 14:31:41,303.78,Angkas,transport,0
TXN_BEAF36F1,USR_2B782A88041C,2024-06-01 13:52:52,400.59,Lazada,ecommerce,0
TXN_B79B2B3D,USR_1CCD88FA718C,2024-06-29 22:18:25,10.0,Angkas,transport,0
TXN_6AABBE36,USR_CAD930830212,2024-06-22 13:23:51,1298.78,Palawan Pawnshop,remittance,0
TXN_CD768FFE,USR_4919BD7343C7,2024-06-11 11:31:18,222.02,Palawan Pawnshop,remittance,0
TXN_45C54383,USR_B8EFC0C1767C,2024-06-22 13:40:53,40.32,Palawan Pawnshop,remittance,0
TXN_7836540D,USR_724EBF10F3AE,2024-06-15 13:19:57,394.81,Jollibee,food,0
TXN_E4FA7F4C,USR_6209BF8F0084,2024-06-09 11:00:00,552.39,Mercury Drug,pharmacy,0
TXN_86F42DEE,USR_ECB3EB683152,2024-06-11 12:21:04,985.04,PLDT,bills,0
TXN_DD33A2CF,USR_5F89C6D68416,2024-06-17 18:12:42,537.35,Meralco,bills,0
TXN_091E89DC,USR_9115577265FA,2024-06-14 16:56:31,102.74,SM Supermarket,grocery,0
TXN_5189DABC,USR_49713E2B607B,2024-06-17 09:29:58,264.98,Netflix PH,entertainment,0
TXN_2CCE83EF,USR_94E8D166B0DD,2024-06-03 11:45:50,10.0,Grab,transport,0
TXN_CCE71809,USR_417D6396512E,2024-06-12 06:49:07,4036.5,KFC,food,0
TXN_6C753260,USR_600DACF6B8AB,2024-06-08 10:48:41,1048.36,JoyRide,transport,0
TXN_B0566BD3,USR_D80EA001FAFB,2024-06-23 19:38:58,14.93,Puregold,grocery,0
TXN_2C170D2B,USR_6AB7CA4BD863,2024-06-16 09:10:13,420.78,Puregold,grocery,0
TXN_781DCA0D,USR_E9F2D467EF9E,2024-06-27 06:32:51,280.64,Seaoil,fuel,0
TXN_A5D2323D,USR_FED8FA06A6F6,2024-06-19 01:54:04,6692.35,Puregold,grocery,1
TXN_FEF77A4D,USR_05672FDE3C7A,2024-06-19 17:43:05,227.46,Puregold,grocery,0
TXN_BAB3E0C9,USR_0633599C14AE,2024-06-14 12:39:58,76.82,Zalora PH,ecommerce,0
TXN_92918EDF,USR_98913D64858B,2024-06-24 17:31:27,210.7,Angkas,transport,0
TXN_D7F53921,USR_48F80C07EC4E,2024-06-23 22:51:39,4125.43,LBC Remittance,remittance,1
TXN_51FC5BBE,USR_EBA09315D83C,2024-06-03 20:08:56,53.05,Spotify PH,entertainment,0
TXN_5A1E07C6,USR_3BA193CFD212,2024-06-02 18:50:32,525.64,Spotify PH,entertainment,0
TXN_4B2BA677,USR_61E999D9F98A,2024-06-05 12:03:34,161.36,McDonald's,food,0
TXN_C696DBF5,USR_E41FEBC46CB1,2024-06-20 09:49:25,334.01,Maynilad,bills,0
TXN_106F6DF0,USR_BEB5AE8C4E5C,2024-06-04 10:34:33,259.07,Netflix PH,entertainment,0
TXN_89A1F6F1,USR_409A4FBA6729,2024-06-15 10:52:01,234.09,Palawan Pawnshop,remittance,0
TXN_8A5ACB93,USR_29787BB51447,2024-06-19 17:54:35,309.22,Netflix PH,entertainment,0
TXN_47AB2725,USR_F33E8BAA7935,2024-06-28 16:56:47,788.61,Uniqlo,retail,0
TXN_0FA64F27,USR_6EB6A7AABE72,2024-06-13 23:22:27,281.28,YouTube Premium,entertainment,0
TXN_1EBD5C19,USR_771C6BECEED7,2024-06-17 16:48:34,650.31,Seaoil,fuel,0
TXN_84A7F089,USR_0D003E975FB4,2024-06-18 16:15:33,418.72,PLDT,bills,0
TXN_B8F3FF2B,USR_DAF6F6A2FA6D,2024-06-28 13:42:14,229.21,Uniqlo,retail,0
TXN_D000AA8C,USR_B98D6EDBFEBA,2024-06-04 19:58:15,246.67,PLDT,bills,0
TXN_D1DC359E,USR_7AA3D3117DFB,2024-06-26 15:03:06,199.68,H&M,retail,0
TXN_19FF1960,USR_0070DA3AE0DC,2024-06-22 18:11:59,376.57,Zalora PH,ecommerce,0
TXN_A495B962,USR_78D61E0519D3,2024-06-03 15:03:45,346.89,Netflix PH,entertainment,0
TXN_B94FCC1B,USR_B0A1767B1591,2024-06-23 11:37:46,103.42,Shopee,ecommerce,0
TXN_7148C813,USR_2DC871850358,2024-06-08 10:44:30,786.26,Angkas,transport,0
TXN_DF9781D1,USR_B9AB20E485E7,2024-06-16 14:03:45,115.42,Jollibee,food,0
TXN_93ED0AA4,USR_77EFC109ABB4,2024-06-04 14:32:42,529.14,Angkas,transport,0
TXN_52FBBDB8,USR_0387CD991B95,2024-06-20 18:19:47,497.22,Western Union,remittance,0
TXN_C0ADA321,USR_BE2AB078D797,2024-06-19 13:09:43,295.12,JoyRide,transport,0
TXN_7E825F28,USR_9FD8288A5A66,2024-06-04 15:52:49,412.19,PLDT,bills,0
TXN_C074665F,USR_164F184E0482,2024-06-05 14:47:25,738.23,Globe,bills,0
TXN_AD39B3CC,USR_3338B42692F7,2024-06-21 19:43:24,486.33,Seaoil,fuel,0
TXN_1F181F04,USR_9859BEFAC4FA,2024-06-13 15:55:30,537.46,Globe,bills,0
TXN_ACABF970,USR_5DA7FC0FDA8B,2024-06-10 15:37:56,912.11,Meralco,bills,0
TXN_400FD017,USR_A710FA30A437,2024-06-08 12:52:25,670.32,Netflix PH,entertainment,0
TXN_0A472616,USR_8E711E034201,2024-06-25 08:18:07,163.95,Western Union,remittance,0
TXN_6F2F1C1A,USR_3077884520C7,2024-06-16 16:29:20,52.59,Bench,retail,0
TXN_FC90A223,USR_25CA88624CC5,2024-06-02 12:04:14,1115.02,Bench,retail,0
TXN_8FEB9C03,USR_F04005B3F722,2024-06-24 13:58:28,79.24,PLDT,bills,0
TXN_AD6A8019,USR_127347512647,2024-06-08 10:19:12,658.49,Uniqlo,retail,0
TXN_29777185,USR_9EFA699A7AB2,2024-06-30 14:35:27,144.3,Watsons,pharmacy,0
TXN_BF4380A2,USR_AB6392C8DCB3,2024-06-02 16:24:31,329.4,Puregold,grocery,0
TXN_283D20A6,USR_53D22E177B3C,2024-06-01 11:38:31,305.82,YouTube Premium,entertainment,0
TXN_CBCECA49,USR_56F6A7AD2C0F,2024-06-22 10:21:08,564.23,Puregold,grocery,0
TXN_1D88CD70,USR_F1F9175EFADD,2024-06-05 13:23:36,758.23,Shopee,ecommerce,0
TXN_32C7428E,USR_3F32B628CF8A,2024-06-26 15:07:51,647.02,Angkas,transport,0
TXN_B474762B,USR_7A28654D8014,2024-06-29 10:25:05,409.01,JoyRide,transport,0
TXN_0ACFB945,USR_DB78519B1B76,2024-06-13 16:37:16,317.45,H&M,retail,0
TXN_6A2AAE49,USR_386DCC968EA7,2024-06-18 10:55:46,529.78,Petron,fuel,0
TXN_D5BC597B,USR_F10DB118F159,2024-06-19 09:18:08,401.07,Maynilad,bills,0
TXN_2486E65F,USR_071EDF9DACAD,2024-06-26 18:15:47,213.11,Shell,fuel,0
TXN_1A6859E3,USR_EAD9330D9154,2024-06-01 01:48:12,920.65,Shell,fuel,0
TXN_45B9E245,USR_9507FCCAA6E0,2024-06-11 12:39:14,244.46,Chowking,food,0
TXN_2FC1F6DC,USR_881C48D5F894,2024-06-09 05:02:44,493.94,Zalora PH,ecommerce,0
TXN_97272635,USR_61F3581F09D3,2024-06-15 13:14:19,253.26,YouTube Premium,entertainment,0
TXN_61898D45,USR_F63200964349,2024-06-03 12:20:07,787.52,Angkas,transport,0
TXN_DFC0CDC9,USR_A3075082CEA4,2024-06-30 11:49:53,673.64,Spotify PH,entertainment,0
TXN_ACD45618,USR_18D127C579A2,2024-06-30 21:42:30,521.89,Palawan Pawnshop,remittance,0
TXN_24043442,USR_92CD5F89F3A4,2024-06-29 19:41:46,494.68,Seaoil,fuel,0
TXN_3379E10D,USR_3EA94F5A9F35,2024-06-17 01:28:28,1105.5,Petron,fuel,1
TXN_63C746D5,USR_4E04DDC8638F,2024-06-27 14:12:15,236.43,Netflix PH,entertainment,0
TXN_2F3A4797,USR_4BE9BC21328D,2024-06-28 09:28:43,524.65,McDonald's,food,0
TXN_501A8BA3,USR_6D1AB8D50B02,2024-06-18 09:27:42,1290.75,Globe,bills,0
TXN_1C8D4B85,USR_0CA7B3F01FCE,2024-06-16 12:07:13,145.35,Seaoil,fuel,0
TXN_6921D78F,USR_DB8938183F8B,2024-06-17 16:54:49,946.69,Zalora PH,ecommerce,0
TXN_4C622355,USR_8FA33272FFD5,2024-06-03 11:31:28,10.0,PLDT,bills,0
TXN_4E1AA4A0,USR_1FFC93B74EAE,2024-06-20 14:16:16,1090.39,Watsons,pharmacy,0
TXN_D2478BDB,USR_D4007DBE55CE,2024-06-03 18:55:46,152.45,Puregold,grocery,0
TXN_93FB20F1,USR_A0B81A9EE9B9,2024-06-05 17:26:05,934.0,Shopee,ecommerce,0
TXN_7E0831F2,USR_4F9847823C72,2024-06-25 07:05:53,509.64,Jollibee,food,0
TXN_30D3B7E6,USR_EB792A900C07,2024-06-29 06:50:10,1957.47,Robinsons Supermarket,grocery,0
TXN_70AD66B6,USR_E002961B7CCC,2024-06-12 11:43:38,31.18,Robinsons Supermarket,grocery,0
TXN_9B77CBA1,USR_C4F959A97007,2024-06-16 18:42:05,116.24,PLDT,bills,0
TXN_38B5E42F,USR_81D614FE7B31,2024-06-27 07:49:27,208.02,Robinsons Supermarket,grocery,0
TXN_E723B158,USR_75A35EB1BBB9,2024-06-03 14:51:47,1593.72,McDonald's,food,0
TXN_4EB03811,USR_1F1042595D3B,2024-06-13 10:19:53,342.49,Robinsons Supermarket,grocery,0
TXN_E4311ACA,USR_EE8016F27383,2024-06-08 18:05:43,420.94,Seaoil,fuel,0
TXN_9DA925A6,USR_6D50196B5306,2024-06-14 16:11:15,166.41,Puregold,grocery,0
TXN_1662E224,USR_F4C15D7D2A22,2024-06-23 16:11:12,402.12,Shopee,ecommerce,0
TXN_22A55F4F,USR_77950E311A22,2024-06-05 16:40:20,973.56,LBC Remittance,remittance,0
TXN_352990A9,USR_16D7EB745E32,2024-06-05 16:12:57,918.33,Seaoil,fuel,0
TXN_D7717516,USR_313CD7EF359C,2024-06-19 16:24:59,247.05,Netflix PH,entertainment,0
TXN_74FB1151,USR_2D9A32ABEF51,2024-06-05 13:36:27,66.77,Angkas,transport,0
TXN_6CEE82E5,USR_22BF6AC78EDF,2024-06-16 08:37:20,1093.74,JoyRide,transport,0
TXN_AD9CEB48,USR_440AF6D6B608,2024-06-12 15:01:40,621.13,Mercury Drug,pharmacy,0
TXN_4F0788FA,USR_EBC7CDB33706,2024-06-07 17:29:53,708.02,Petron,fuel,0
TXN_FD62F883,USR_4FA233A1C010,2024-06-26 13:00:17,304.37,Mercury Drug,pharmacy,0
TXN_C7C36309,USR_DAE19064EE03,2024-06-05 19:39:38,203.03,Palawan Pawnshop,remittance,0
TXN_C0DE67AE,USR_97B25936B738,2024-06-05 05:40:56,222.8,Netflix PH,entertainment,0
TXN_B0003624,USR_065ADA7C047D,2024-06-30 21:14:59,503.1,Globe,bills,0
TXN_84229EAE,USR_E14E60DAFED3,2024-06-05 09:08:28,596.66,Robinsons Supermarket,grocery,0
TXN_9E64007E,USR_A433A5E0EF67,2024-06-22 19:14:50,131.23,Shell,fuel,0
TXN_06B33687,USR_3DB2A43B9E5C,2024-06-10 11:38:47,878.85,Palawan Pawnshop,remittance,0
TXN_8AE54D55,USR_1AB5FDD822E1,2024-06-24 10:47:04,3335.78,Puregold,grocery,0
TXN_B8EFB16F,USR_38CB271DB520,2024-06-05 09:55:31,1698.04,Watsons,pharmacy,0
TXN_02E836A4,USR_BE097EDFA2F3,2024-06-03 07:15:33,391.42,JoyRide,transport,0
TXN_F8460A66,USR_77EFC109ABB4,2024-06-17 10:23:13,266.05,Seaoil,fuel,0
TXN_B35F70DB,USR_CB38CD1FC72C,2024-06-27 21:03:25,897.48,JoyRide,transport,0
TXN_EA811201,USR_D49443A98037,2024-06-30 19:31:02,10.0,Puregold,grocery,0
TXN_20875E16,USR_06B9951C0A50,2024-06-29 00:48:25,365.26,Bench,retail,0
TXN_AE3EE765,USR_F235CF728D71,2024-06-01 16:31:31,414.14,Lazada,ecommerce,0
TXN_5F7BE23C,USR_0CAE36B3E6CE,2024-06-13 13:19:13,64.41,H&M,retail,0
TXN_85667A9F,USR_4F1E09D0089B,2024-06-23 06:14:28,591.7,Puregold,grocery,0
TXN_74810D68,USR_940ECF9DD83C,2024-06-05 15:46:23,179.42,YouTube Premium,entertainment,0
TXN_B70E7203,USR_86E1499B2A63,2024-06-21 14:45:12,228.0,McDonald's,food,0
TXN_D2998AB6,USR_D318F57A761D,2024-06-09 17:37:21,195.53,Seaoil,fuel,0
TXN_2E753C6B,USR_0A3FB79DEE1B,2024-06-26 09:29:37,355.95,Angkas,transport,0
TXN_3E9C2936,USR_61E999D9F98A,2024-06-13 11:20:06,238.06,Watsons,pharmacy,0
TXN_71B0F985,USR_F3F3835C386B,2024-06-27 14:01:12,383.01,JoyRide,transport,0
TXN_B7DE6103,USR_14E719106CE1,2024-06-22 11:09:59,232.65,Watsons,pharmacy,0
TXN_743E5BB8,USR_245A1CC0B902,2024-06-25 11:13:02,581.58,YouTube Premium,entertainment,0
TXN_F316E5E8,USR_3C247CFF4E04,2024-06-27 20:08:16,741.1,LBC Remittance,remittance,0
TXN_D977383C,USR_52FF4266F5C3,2024-06-01 13:57:07,198.89,Spotify PH,entertainment,0
TXN_F87144F3,USR_EF5499EAC0CE,2024-06-05 18:08:48,757.03,Shopee,ecommerce,0
TXN_C0B3B8BD,USR_E73EADCDB44E,2024-06-21 12:05:44,137.75,Meralco,bills,0
TXN_F4DB728A,USR_9B8AA09E16B3,2024-06-27 12:29:43,458.88,Zalora PH,ecommerce,0
TXN_00A2B08E,USR_3F2463473FA9,2024-06-19 09:06:32,570.51,Spotify PH,entertainment,0
TXN_7980F85F,USR_7208E9BB5587,2024-06-16 04:41:12,186.79,Lazada,ecommerce,0
TXN_CFD744ED,USR_4D1BF996E9DF,2024-06-08 11:59:43,58.84,Western Union,remittance,0
TXN_7365822A,USR_ECCF191FEC3B,2024-06-11 16:08:51,603.97,SM Supermarket,grocery,0
TXN_164965C4,USR_C9ACD495D879,2024-06-07 08:28:48,426.17,Caltex,fuel,0
TXN_9211C406,USR_409A4FBA6729,2024-06-22 20:51:31,110.4,Angkas,transport,0
TXN_55175048,USR_EA10E1C90EC5,2024-06-18 19:10:43,429.65,Watsons,pharmacy,0
TXN_2071AD23,USR_D0619FCD91D3,2024-06-29 12:57:33,10.0,Grab,transport,0
TXN_C815EDDE,USR_EDB2B9FB88D9,2024-06-29 13:01:28,203.89,Puregold,grocery,0
TXN_B98FD1A3,USR_6BC077A60DA4,2024-06-21 12:15:41,520.65,H&M,retail,0
TXN_FBC84932,USR_1176D07DF887,2024-06-22 16:51:30,1559.06,Shell,fuel,0
TXN_6B3B5D89,USR_AE325E10BE85,2024-06-10 17:03:44,439.76,Western Union,remittance,0
TXN_86587AAA,USR_A1222E218A0B,2024-06-23 11:24:59,267.19,Meralco,bills,0
TXN_3BBEE68F,USR_D63A88AE0B20,2024-06-21 12:49:23,345.03,SM Supermarket,grocery,0
TXN_3097AA51,USR_A746FE120A5A,2024-06-18 18:42:52,621.95,Bench,retail,0
TXN_FE77865A,USR_968A7C2D5A15,2024-06-13 19:21:26,199.03,Zalora PH,ecommerce,0
TXN_9CA72AB1,USR_2A6B950B50CC,2024-06-16 13:38:17,1617.29,Mercury Drug,pharmacy,0
TXN_584170C4,USR_404F79574AB2,2024-06-23 10:59:18,58.44,Shopee,ecommerce,0
TXN_8D7BDCBF,USR_1781CF28037B,2024-06-08 22:14:41,401.1,Spotify PH,entertainment,0
TXN_145A68EC,USR_69BF21F59706,2024-06-01 11:05:25,467.86,Netflix PH,entertainment,0
TXN_1B7A3577,USR_0803D6A5985A,2024-06-27 17:48:48,529.3,H&M,retail,0
TXN_9CCCA145,USR_3B773E1A3829,2024-06-20 19:50:25,697.53,Robinsons Supermarket,grocery,0
TXN_4D18BD18,USR_21D6A9B435A9,2024-06-17 11:06:47,306.34,Shopee,ecommerce,0
TXN_D0268A29,USR_9F3CE0429F9A,2024-06-16 13:09:41,466.98,Mercury Drug,pharmacy,0
TXN_4408E4B1,USR_664211CEAB90,2024-06-02 07:20:29,303.99,Petron,fuel,0
TXN_09F1B0CF,USR_EE8DC5C283F9,2024-06-11 14:39:11,434.25,Puregold,grocery,0
TXN_86A45B13,USR_E8B762DBA909,2024-06-03 14:55:15,385.45,H&M,retail,0
TXN_3925BDF3,USR_89C86FC57684,2024-06-17 11:26:28,213.96,Uniqlo,retail,0
TXN_34A7D2F0,USR_BDC052F060BC,2024-06-22 14:27:05,873.13,Maynilad,bills,0
TXN_B578234C,USR_F9267713D018,2024-06-24 12:54:26,423.03,Netflix PH,entertainment,0
TXN_D65F5475,USR_68D38BCFDBE6,2024-06-07 21:44:05,81.12,KFC,food,0
TXN_451C0D2E,USR_3D4F41F05A81,2024-06-28 06:57:43,243.83,Angkas,transport,0
TXN_4B30154A,USR_53B32E9E3C37,2024-06-26 08:26:25,369.67,Western Union,remittance,0
TXN_C368A3F3,USR_2475DC8FA028,2024-06-27 11:33:54,474.82,LBC Remittance,remittance,0
TXN_7D612379,USR_93DCF84F6EF0,2024-06-28 10:06:42,478.24,Shell,fuel,0
TXN_739A4FA6,USR_264AA6B9006D,2024-06-25 18:09:15,101.52,Lazada,ecommerce,0
TXN_C193EB21,USR_1E4FEFD6E366,2024-06-15 17:43:47,170.62,Shell,fuel,0
TXN_10D81A64,USR_D07FC23B9DDB,2024-06-10 11:16:23,1102.86,YouTube Premium,entertainment,0
TXN_F691DA17,USR_B211332C9B43,2024-06-20 17:29:59,658.38,Robinsons Supermarket,grocery,0
TXN_E2910BA3,USR_5714BA798A07,2024-06-29 13:28:27,390.24,Chowking,food,0
TXN_C438B455,USR_FD4816B3D40E,2024-06-07 12:42:15,147.92,H&M,retail,0
TXN_D2F3811C,USR_52107280759C,2024-06-06 12:24:37,718.48,Uniqlo,retail,0
TXN_8B6EAB74,USR_663D6AD890FD,2024-06-20 10:04:09,198.37,Mercury Drug,pharmacy,0
TXN_3EB26AAF,USR_B840E4A5414E,2024-06-02 13:31:17,193.47,Watsons,pharmacy,0
TXN_EAE3826B,USR_D2EB9EF7BB54,2024-06-05 15:52:09,570.38,KFC,food,0
TXN_709FACB2,USR_74CEE26373C3,2024-06-03 13:16:57,467.29,Watsons,pharmacy,0
TXN_5FA65C37,USR_E16F89ACFCA6,2024-06-08 15:18:47,742.8,Maynilad,bills,0
TXN_4E843C68,USR_A60D4BE98127,2024-06-16 10:38:46,779.14,Watsons,pharmacy,0
TXN_91AF0607,USR_FA730055BB94,2024-06-05 14:36:46,174.32,SM Supermarket,grocery,0
TXN_BDD3BF4E,USR_408FFB1ADD8A,2024-06-14 08:49:34,46.83,Watsons,pharmacy,0
TXN_7F014B35,USR_03D7F5CC939F,2024-06-10 06:09:40,36.88,SM Supermarket,grocery,0
TXN_D1086AA3,USR_4C60BC4B9FA4,2024-06-23 15:56:45,717.52,Meralco,bills,0
TXN_0667D2E9,USR_5AC92643029A,2024-06-06 16:11:28,174.39,JoyRide,transport,0
TXN_D210A0E3,USR_EC5FB30EB682,2024-06-03 17:46:32,116.39,Mercury Drug,pharmacy,0
TXN_512C3A5F,USR_DE9E333F2088,2024-06-07 14:08:04,397.28,Meralco,bills,0
TXN_16D2C021,USR_BA0D535A34BB,2024-06-26 02:58:25,1824.56,Mercury Drug,pharmacy,0
TXN_A8C066AB,USR_346CB000C81A,2024-06-26 09:32:05,341.33,Shell,fuel,0
TXN_88781C41,USR_6D0E7736944A,2024-06-17 12:18:44,500.71,Lazada,ecommerce,0
TXN_E0C2D81A,USR_CEF7C53CE9FA,2024-06-05 11:37:40,563.52,Seaoil,fuel,0
TXN_76D4493E,USR_E1A84FA9FF99,2024-06-20 16:33:31,507.24,Globe,bills,0
TXN_CEEB526B,USR_30F7645CD315,2024-06-06 09:01:59,10.0,Robinsons Supermarket,grocery,0
TXN_28ADC368,USR_4D4378A66082,2024-06-26 16:50:34,357.57,Puregold,grocery,0
TXN_F10E7CB9,USR_207271DADC0F,2024-06-25 10:05:19,2066.52,Shopee,ecommerce,0
TXN_338B5DB9,USR_76A68BBA373D,2024-06-02 07:20:21,794.57,Angkas,transport,0
TXN_85513A12,USR_BEC61239EA4B,2024-06-03 08:21:10,594.02,Mercury Drug,pharmacy,0
TXN_FFFC4AA4,USR_5A48E8870E70,2024-06-30 16:44:57,983.12,SM Supermarket,grocery,0
TXN_6A2B35A6,USR_D68530E8724D,2024-06-30 20:52:53,248.56,JoyRide,transport,0
TXN_38475DD1,USR_9AEF632C81B4,2024-06-20 11:08:49,540.67,Spotify PH,entertainment,0
TXN_C1302430,USR_D07FC23B9DDB,2024-06-06 09:16:40,1146.47,Grab,transport,0
TXN_F6061865,USR_52570D8BAE11,2024-06-10 14:59:09,1435.24,Shopee,ecommerce,0
TXN_E3E4C3F6,USR_DBF615FBBEB2,2024-06-23 14:21:08,457.18,Maynilad,bills,0
TXN_FA2448C1,USR_260C727DF6E2,2024-06-08 12:48:52,399.4,Chowking,food,0
TXN_54EF0632,USR_7B485D79BF89,2024-06-27 15:04:24,219.87,Grab,transport,0
TXN_806BF985,USR_CADD05FFE6F8,2024-06-01 01:34:31,2507.75,Shopee,ecommerce,0
TXN_E211BD2C,USR_A9284BA99775,2024-06-05 15:22:32,1444.9,Lazada,ecommerce,0
TXN_84E74FE8,USR_9DD2B84C407F,2024-06-21 10:28:24,497.97,Watsons,pharmacy,0
TXN_3BB62CFD,USR_5BDC4761837E,2024-06-20 05:45:59,118.82,Western Union,remittance,0
TXN_01BA4D91,USR_FB11F9848EE9,2024-06-15 14:43:51,993.47,Petron,fuel,0
TXN_4A414F3B,USR_663C15594454,2024-06-06 13:52:46,716.55,Western Union,remittance,0
TXN_8D0DBE90,USR_9BF0721697FE,2024-06-27 13:52:51,212.4,H&M,retail,0
TXN_39637658,USR_2F4ADF6DD4DB,2024-06-14 00:58:54,429.94,KFC,food,0
TXN_524D4455,USR_EE76E26AF507,2024-06-01 21:25:42,117.24,Seaoil,fuel,0
TXN_E91EDA48,USR_5F17C17A6EA7,2024-06-07 10:11:34,10.0,Meralco,bills,0
TXN_3C2A04B2,USR_53CC10C98ABD,2024-06-26 19:35:27,432.79,Western Union,remittance,0
TXN_FEF608FC,USR_99777D790684,2024-06-20 16:28:54,790.78,Meralco,bills,0
TXN_78914C1B,USR_D2DE3FE2E7C3,2024-06-06 10:48:50,43.63,YouTube Premium,entertainment,0
TXN_400FA5D2,USR_4AC744FA072E,2024-06-15 14:47:33,1316.91,Grab,transport,0
TXN_B48C8734,USR_3800D2623582,2024-06-07 10:21:24,722.04,Seaoil,fuel,0
TXN_4C14DB78,USR_CCD5D93C0A49,2024-06-22 17:37:38,1108.69,Mercury Drug,pharmacy,0
TXN_077B35EC,USR_F3A3C1A1CA8F,2024-06-18 14:39:08,258.39,Spotify PH,entertainment,0
TXN_3BCC834E,USR_A3E93DF84D91,2024-06-19 08:57:16,579.0,Shell,fuel,0
TXN_E428E551,USR_0F64884531CF,2024-06-02 17:39:40,300.02,Bench,retail,0
TXN_E91E52E2,USR_C88A2CB49D14,2024-06-03 11:53:40,424.29,Western Union,remittance,0
TXN_6D658E69,USR_60314B89E59D,2024-06-27 19:17:00,87.72,Western Union,remittance,0
TXN_1B1F0619,USR_9C9F3B236402,2024-06-12 13:27:28,349.52,Angkas,transport,0
TXN_E85DDD44,USR_541A847BB010,2024-06-17 18:44:33,107.12,Netflix PH,entertainment,0
TXN_CBCF02F4,USR_31330AC0AF31,2024-06-18 09:48:14,1233.16,Angkas,transport,0
TXN_4819EB6D,USR_77F5A1DE83FD,2024-06-10 15:23:37,130.44,SM Supermarket,grocery,0
TXN_29E063CE,USR_FEDF3F32C9D4,2024-06-03 23:05:33,2096.97,Shopee,ecommerce,1
TXN_5EC8656B,USR_51ABED56F12F,2024-06-29 22:57:40,533.09,McDonald's,food,0
TXN_3B70C0F8,USR_2305D1D93726,2024-06-11 12:40:35,316.92,Chowking,food,0
TXN_65F596BB,USR_546ACB8637E7,2024-06-30 16:48:30,884.12,Palawan Pawnshop,remittance,0
TXN_7D5053D2,USR_753BBDEC8BFF,2024-06-15 10:04:41,823.16,SM Supermarket,grocery,0
TXN_1047544A,USR_BCD44DFB9306,2024-06-13 10:13:06,1109.32,YouTube Premium,entertainment,0
TXN_2AAE2698,USR_64E16B98F87F,2024-06-01 18:09:27,630.73,Petron,fuel,0
TXN_4B77393A,USR_006AF81227FD,2024-06-13 08:08:25,600.59,Maynilad,bills,0
TXN_6391819D,USR_89A94BAD935D,2024-06-08 16:13:43,535.88,Robinsons Supermarket,grocery,0
TXN_EFE1B4D9,USR_FA6B4A288CCC,2024-06-03 15:54:00,13.52,Spotify PH,entertainment,0
TXN_83E4CD58,USR_28EE7A945BAE,2024-06-25 04:12:21,7528.61,Western Union,remittance,1
TXN_4432ADA8,USR_E25F01020D62,2024-06-06 21:45:13,679.04,Angkas,transport,0
